"Outcome","Emotion","Contrast","Parameter","Difference","CI_low","CI_high","pd","Credible","Effect"
"pCenter","Overall","AI-Generated - Human Forgery","response",0.0024926854038127,-0.00920350311875993,0.0144350200800296,0.664125,FALSE,"n.s."
"pCenter","Overall","AI-Generated - Human Original","mu",0.00133476787579839,-0.0105742137079757,0.0131733745734857,0.587875,FALSE,"n.s."
"pCenter","Overall","AI-Generated - Human Original","phi",0.139175973783204,-0.10400560756774,0.389105904123537,0.866875,FALSE,"n.s."
"pCenter","Overall","AI-Generated - Human Original","response",0.00131034228853766,-0.0103354958375037,0.0128732450495493,0.5885,FALSE,"n.s."
"pCenter","Overall","Human Forgery - Human Original","mu",-0.00129687442743082,-0.0127467910056313,0.0103145664027662,0.58925,FALSE,"n.s."
"pCenter","Overall","Human Forgery - Human Original","phi",0.179308098761052,-0.0629537181145194,0.431722586847973,0.924125,FALSE,"n.s."
"pCenter","Overall","Human Forgery - Human Original","response",-0.00127171629618095,-0.0124531298536542,0.0100693328159227,0.589375,FALSE,"n.s."
"pCenter","Positive - High intensity","AI-Generated - Human Forgery","mu",-0.0146829620655743,-0.0394608224208475,0.00955304812347003,0.883,FALSE,"n.s."
"pCenter","Positive - High intensity","AI-Generated - Human Forgery","phi",-0.147978133505997,-0.678975133161668,0.400752514367231,0.704375,FALSE,"n.s."
"pCenter","Positive - High intensity","AI-Generated - Human Forgery","response",-0.0143183333825621,-0.0385111896566058,0.00929841617301875,0.883,FALSE,"n.s."
"pCenter","Positive - High intensity","AI-Generated - Human Original","mu",-0.0120149611003459,-0.0368484464412751,0.0115203762558833,0.833625,FALSE,"n.s."
"pCenter","Positive - High intensity","AI-Generated - Human Original","phi",0.224423616517354,-0.24564838119431,0.73025905273369,0.821875,FALSE,"n.s."
"pCenter","Positive - High intensity","AI-Generated - Human Original","response",-0.0117266311355598,-0.0358696099123651,0.0112565245998008,0.833625,FALSE,"n.s."
"pCenter","Positive - High intensity","Human Forgery - Human Original","mu",0.00260914918805227,-0.0196869438742304,0.0253912304472105,0.589375,FALSE,"n.s."
"pCenter","Positive - High intensity","Human Forgery - Human Original","phi",0.370951965427702,-0.0849244168618064,0.837041177839218,0.94675,FALSE,"n.s."
"pCenter","Positive - High intensity","Human Forgery - Human Original","response",0.00254356992078758,-0.0192103465201139,0.0247910618090355,0.589375,FALSE,"n.s."
"pCenter","Positive - Low intensity","AI-Generated - Human Forgery","mu",-0.00534345157499538,-0.0282049363479305,0.0179354773608439,0.67925,FALSE,"n.s."
"pCenter","Positive - Low intensity","AI-Generated - Human Forgery","phi",-0.059942004200876,-0.581149306056048,0.452491205365905,0.592875,FALSE,"n.s."
"pCenter","Positive - Low intensity","AI-Generated - Human Forgery","response",-0.00521137552192097,-0.0275170957028109,0.0175184123070712,0.67925,FALSE,"n.s."
"pCenter","Positive - Low intensity","AI-Generated - Human Original","mu",-0.00637988814335078,-0.0298081065763442,0.0163101437191378,0.70525,FALSE,"n.s."
"pCenter","Positive - Low intensity","AI-Generated - Human Original","phi",0.183836121948165,-0.272927878235843,0.655026540934592,0.786,FALSE,"n.s."
"pCenter","Positive - Low intensity","AI-Generated - Human Original","response",-0.00622925015745657,-0.0290718540782427,0.015929075114919,0.70525,FALSE,"n.s."
"pCenter","Positive - Low intensity","Human Forgery - Human Original","mu",-0.000999448482918386,-0.0235282880717595,0.0210607494573853,0.535125,FALSE,"n.s."
"pCenter","Positive - Low intensity","Human Forgery - Human Original","phi",0.24255354213592,-0.226724072952334,0.72453787764846,0.84825,FALSE,"n.s."
"pCenter","Positive - Low intensity","Human Forgery - Human Original","response",-0.000974068631604263,-0.0229783880446598,0.0205510215616191,0.535125,FALSE,"n.s."
"pLeft","Negative - High intensity","AI-Generated - Human Forgery","mu",0.00395583939586217,-0.01998446344307,0.0280224725948557,0.6305,FALSE,"n.s."
"pLeft","Negative - High intensity","AI-Generated - Human Forgery","phi",0.165125326172942,-0.545989510415561,0.852595348154808,0.673875,FALSE,"n.s."
"pLeft","Negative - High intensity","AI-Generated - Human Forgery","response",0.00378043481660736,-0.0190998002022118,0.0268696466565691,0.6305,FALSE,"n.s."
"pLeft","Negative - High intensity","AI-Generated - Human Original","mu",-0.00485287074796875,-0.0271339667284201,0.0172475600327195,0.657125,FALSE,"n.s."
"pLeft","Negative - High intensity","AI-Generated - Human Original","phi",0.370578546184866,-0.248847254699188,1.01907930701366,0.878875,FALSE,"n.s."
"pLeft","Negative - High intensity","AI-Generated - Human Original","response",-0.00465339082985849,-0.0259781955725617,0.0164852672135703,0.657125,FALSE,"n.s."
"pLeft","Negative - High intensity","Human Forgery - Human Original","mu",-0.00880387069661837,-0.0309970128088759,0.0132972902438551,0.775625,FALSE,"n.s."
"pLeft","Negative - High intensity","Human Forgery - Human Original","phi",0.203964904601798,-0.382625808787969,0.841707846081201,0.75575,FALSE,"n.s."
"pLeft","Negative - High intensity","Human Forgery - Human Original","response",-0.00843201047055842,-0.0297703812450116,0.0127691714687502,0.775625,FALSE,"n.s."
"pLeft","Negative - Low intensity","AI-Generated - Human Forgery","mu",0.00544821225671943,-0.0180049490705436,0.029468000839459,0.685,FALSE,"n.s."
"pLeft","Negative - Low intensity","AI-Generated - Human Forgery","phi",0.291155801011243,-0.343455954162882,0.937100465386298,0.81275,FALSE,"n.s."
"pLeft","Negative - Low intensity","AI-Generated - Human Forgery","response",0.00521561940930346,-0.017242948761446,0.0281910905687858,0.685,FALSE,"n.s."
"pLeft","Negative - Low intensity","AI-Generated - Human Original","mu",-0.000174768546480075,-0.0228101404979488,0.0224182285019788,0.5075,FALSE,"n.s."
"pLeft","Negative - Low intensity","AI-Generated - Human Original","phi",0.579253622424303,0.0496571995761919,1.1777504909743,0.984,TRUE,"Positive"
"pLeft","Negative - Low intensity","AI-Generated - Human Original","response",-0.000167937850326344,-0.0219203080277134,0.0214530246912878,0.5075,FALSE,"n.s."
"pLeft","Negative - Low intensity","Human Forgery - Human Original","mu",-0.0059287314251002,-0.0292275535345755,0.0172774513643366,0.6895,FALSE,"n.s."
"pLeft","Negative - Low intensity","Human Forgery - Human Original","phi",0.290920884519809,-0.232946715813156,0.855569621618555,0.85475,FALSE,"n.s."
"pLeft","Negative - Low intensity","Human Forgery - Human Original","response",-0.00568238631970125,-0.0280573747663896,0.0166102064353156,0.6895,FALSE,"n.s."
"pLeft","Overall","AI-Generated - Human Forgery","mu",0.00839789790264864,-0.00320110269484841,0.020542176576613,0.919875,FALSE,"n.s."
"pLeft","Overall","AI-Generated - Human Forgery","phi",0.156259445950913,-0.173694958686293,0.494914201309355,0.829875,FALSE,"n.s."
"pLeft","Overall","AI-Generated - Human Forgery","response",0.00805305951810328,-0.00306952100234474,0.0197302423330775,0.919875,FALSE,"n.s."
"pLeft","Overall","AI-Generated - Human Original","mu",-0.000374628676708566,-0.011595162900248,0.010559688629197,0.524625,FALSE,"n.s."
"pLeft","Overall","AI-Generated - Human Original","phi",0.2902751269965,-0.00767457370134964,0.59280836552372,0.97225,FALSE,"n.s."
"pLeft","Overall","AI-Generated - Human Original","response",-0.000357544808404442,-0.0111134087360785,0.0101324982955753,0.5245,FALSE,"n.s."
"pLeft","Overall","Human Forgery - Human Original","mu",-0.00883650599449065,-0.0202702784030168,0.00245527845451729,0.937625,FALSE,"n.s."
"pLeft","Overall","Human Forgery - Human Original","phi",0.132762181461885,-0.159821305810326,0.4328845359941,0.818125,FALSE,"n.s."
"pLeft","Overall","Human Forgery - Human Original","response",-0.00846793569897375,-0.0193776969740322,0.00235239785369709,0.9375,FALSE,"n.s."
"pLeft","Positive - High intensity","AI-Generated - Human Forgery","mu",0.00632137626485282,-0.0174608400959046,0.030383254383654,0.698375,FALSE,"n.s."
"pLeft","Positive - High intensity","AI-Generated - Human Forgery","phi",-0.100554980725718,-0.70906384374075,0.532183742178643,0.631,FALSE,"n.s."
"pLeft","Positive - High intensity","AI-Generated - Human Forgery","response",0.00606656425913943,-0.0167275975865907,0.0291214507276465,0.698375,FALSE,"n.s."
"pLeft","Positive - High intensity","AI-Generated - Human Original","mu",-0.0129313962062568,-0.0353391396609613,0.00956205905661445,0.864875,FALSE,"n.s."
"pLeft","Positive - High intensity","AI-Generated - Human Original","phi",-0.0230663773324742,-0.574273924789494,0.551141761766675,0.530875,FALSE,"n.s."
"pLeft","Positive - High intensity","AI-Generated - Human Original","response",-0.0123995066475063,-0.033939225100106,0.00916400215235204,0.864875,FALSE,"n.s."
"pLeft","Positive - High intensity","Human Forgery - Human Original","mu",-0.0192586845813,-0.0415751379265068,0.00360976778015243,0.95125,FALSE,"n.s."
"pLeft","Positive - High intensity","Human Forgery - Human Original","phi",0.0821488871484042,-0.476691190278502,0.647931824895152,0.60925,FALSE,"n.s."
"pLeft","Positive - High intensity","Human Forgery - Human Original","response",-0.0184565266834429,-0.0398039999302197,0.00347134671677218,0.95125,FALSE,"n.s."
"pLeft","Positive - Low intensity","AI-Generated - Human Forgery","mu",0.0177638666919002,-0.00456324081031302,0.0404960756695326,0.94225,FALSE,"n.s."
"pLeft","Positive - Low intensity","AI-Generated - Human Forgery","phi",0.288152371766467,-0.311658977024597,0.924891794033343,0.8225,FALSE,"n.s."
"pLeft","Positive - Low intensity","AI-Generated - Human Forgery","response",0.0170324077628136,-0.00439307683683177,0.0387888663415122,0.94225,FALSE,"n.s."
"pLeft","Positive - Low intensity","AI-Generated - Human Original","mu",0.0163395628720936,-0.00516163958338546,0.038576048276814,0.9305,FALSE,"n.s."
"pLeft","Positive - Low intensity","AI-Generated - Human Original","phi",0.22279787457354,-0.362270282269227,0.790194336326764,0.779,FALSE,"n.s."
"pLeft","Positive - Low intensity","AI-Generated - Human Original","response",0.0156631957388434,-0.00494072128417808,0.0370211753387803,0.9305,FALSE,"n.s."
"pLeft","Positive - Low intensity","Human Forgery - Human Original","mu",-0.00135498234649037,-0.0232328711135473,0.0209010642232303,0.549875,FALSE,"n.s."
"pLeft","Positive - Low intensity","Human Forgery - Human Original","phi",-0.0650188254055628,-0.630380637802159,0.482637961906363,0.591,FALSE,"n.s."
"pLeft","Positive - Low intensity","Human Forgery - Human Original","response",-0.00130154231729174,-0.0223453826656123,0.0200719141747424,0.549875,FALSE,"n.s."
