"Item","Participant","Condition","Trial1","CueColor","ScreenWidth","ScreenHeight","Beauty","Valence","Meaning","Worth","Trial2","Reality","Authenticity","Category","Subcategory","Style","Artist","Title","Norms_Liking","Norms_Valence","Norms_Arousal","Norms_Complexity","Norms_Familiarity","ManipulationDistrust","SelfRelevance","Beauty2","Emotion"
"10609.jpg","S074","AI-Generated",29,"Green",1366,768,0.3,0.333333333333333,0.166666666666667,0,38,0.015,0.17,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Seurat, Georges-Pierre","Chorus in a Night Club (Le Chahut)",0.714285714285714,0.791666666666667,0.75,0.602272727272727,0.583333333333333,0,0.5,0.6,"Positive - High intensity"
"10624.jpg","S074","Human Forgery",8,"Red",1366,768,0.45,0.333333333333333,0.166666666666667,0,15,0.785,0.785,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,0,0.333333333333333,0.333333333333333,"Negative - Low intensity"
"10632.jpg","S074","Human Original",10,"Blue",1366,768,0.266666666666667,0.333333333333333,0.166666666666667,0,25,0.06,0.235,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Sérusier, Paul","The Downpour",0.476190476190476,0.333333333333333,0.2875,0.397727272727273,0.0833333333333334,0,0.166666666666667,0.6,"Negative - Low intensity"
"10648.jpg","S074","Human Original",36,"Blue",1366,768,0.183333333333333,0.333333333333333,0,0,16,0.1,0.785,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Rousseau, Henri","War",0.301587301587302,0.152777777777778,1,0.75,0.583333333333333,0,0,0.15,"Negative - High intensity"
"11014.jpg","S074","Human Forgery",11,"Red",1366,768,0.666666666666667,0.666666666666667,0.333333333333333,0.4,14,0.12,0.795,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Beckmann, Max","The Night",0.174603174603175,0.0555555555555556,0.8625,0.977272727272727,0.75,0,0.5,0.65,"Negative - High intensity"
"11016.jpg","S074","Human Original",32,"Blue",1366,768,0.583333333333333,0.666666666666667,0.166666666666667,0.4,27,0.05,0.94,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Dix, Otto","The Seven Deadly Sins",0.19047619047619,0.0972222222222222,0.8625,0.840909090909091,0.583333333333333,0,0.333333333333333,0.7,"Negative - High intensity"
"11026.jpg","S074","AI-Generated",20,"Green",1366,768,0.05,0.333333333333333,0,0,35,0.07,0.155,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Fischl, Eric","Barbecue",0.634920634920635,0.722222222222222,0.775,0.693181818181818,0.75,0,0,0.133333333333333,"Positive - High intensity"
"11122.jpg","S074","AI-Generated",22,"Green",1366,768,0.6,0.333333333333333,0.333333333333333,0,36,0.055,0.26,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Tooker, George","Subway",0.936507936507937,0.208333333333333,0.85,0.852272727272727,0.416666666666667,0,0,0.316666666666667,"Negative - High intensity"
"11126.jpg","S074","Human Original",44,"Blue",1366,768,0.666666666666667,0.666666666666667,0.166666666666667,0.4,42,0.2,0.09,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Triumph des Einhorns",0.365079365079365,0.152777777777778,1,1,0.25,0,0.166666666666667,0.3,"Negative - High intensity"
"11127.jpg","S074","Human Forgery",23,"Red",1366,768,0.7,0.166666666666667,0.333333333333333,0.4,39,0.04,0.24,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Der Tanz mit dem Tod",0.428571428571429,0.148055555555556,0.8375,0.909090909090909,0.333333333333333,0,0.666666666666667,0.683333333333333,"Negative - High intensity"
"20127.jpg","S074","Human Forgery",21,"Red",1366,768,0.55,0.333333333333333,0.166666666666667,0.2,23,0.075,0.08,"Portrait","Renaissance and Mannerism","Classical","Bronzino, Agnolo","Portrait of an Elderly Lady",0.291111111111111,0.328611111111111,0.35,0.536363636363636,0.513333333333334,0,0,0.583333333333333,"Negative - Low intensity"
"20501.jpg","S074","AI-Generated",48,"Green",1366,768,0.566666666666667,0.333333333333333,0.333333333333333,0.4,22,1,0.94,"Portrait","Impressionistic tendencies","Impressionist and Expressionist","Degas, Edgar","Duchess of Montejasi",0.206349206349206,0.305555555555556,0.2875,0.5,0.25,0,0.666666666666667,0.816666666666667,"Negative - Low intensity"
"20714.jpg","S074","Human Forgery",45,"Red",1366,768,0.683333333333333,0.666666666666667,0.333333333333333,0.4,10,0.79,0.175,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Nolde, Emil","Frau mit roter Kapuze",0.619047619047619,0.125,0.8875,0.545454545454545,0,0,0.166666666666667,0.166666666666667,"Negative - High intensity"
"20718.jpg","S074","Human Forgery",35,"Red",1366,768,0.7,0.666666666666667,0.166666666666667,0.4,18,0.86,0.89,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Bacon, Francis","Studie nach Velazquez Porträt von Papst Innozenz X.",0.634920634920635,0.166666666666667,0.9625,0.704545454545454,0.333333333333333,0,0.666666666666667,0.733333333333333,"Negative - High intensity"
"21019.jpg","S074","Human Original",47,"Blue",1366,768,0.35,0.333333333333333,0,0,12,0.015,0.96,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Ramos, Mel","Monterey Jackie",0.523809523809524,0.763888888888889,0.7875,0.340909090909091,0,0,0.5,0.633333333333333,"Positive - High intensity"
"21022.jpg","S074","Human Original",41,"Blue",1366,768,0.35,0.166666666666667,0,0,4,0.77,0.735,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Warhol, Andy","David Hockney",0.777777777777778,0.708333333333333,0.725,0.511363636363636,0.25,0,0,0.0833333333333333,"Positive - High intensity"
"30201.jpg","S074","AI-Generated",6,"Green",1366,768,0.55,0.666666666666667,0.166666666666667,0.2,2,0.965,0.275,"Landscape","Baroque and Rococo","Classical","Carracci, Annibale","River Landscape",1,0.875,0.225,0.784090909090909,0.916666666666667,0,0.666666666666667,0.866666666666667,"Positive - Low intensity"
"30211.jpg","S074","Human Original",4,"Blue",1366,768,0.583333333333333,0.333333333333333,0.166666666666667,0.2,30,0.875,0.74,"Landscape","Baroque and Rococo","Classical","Goyen van, Jan","Landscape with Dunes",0.777777777777778,0.805555555555555,0.25,0.579545454545454,0.75,0,0.666666666666667,0.766666666666667,"Positive - Low intensity"
"30215.jpg","S074","Human Original",43,"Blue",1366,768,0.616666666666667,0.666666666666667,0.166666666666667,0.4,46,0.935,0.7,"Landscape","Baroque and Rococo","Classical","Koninck de, Philips","A Panoramic Landscape with a County Estate",0.73015873015873,0.680555555555555,0.1375,0.681818181818182,0.583333333333333,0,0.333333333333333,0.7,"Positive - Low intensity"
"30403.jpg","S074","Human Forgery",37,"Red",1366,768,0.616666666666667,0.5,0,0.2,26,0.91,0.72,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Gauermann, Friedrich","Der hohe Steinberg bei Berchtesgaden",0.984126984126984,0.972222222222222,0.2875,0.670454545454545,0.75,0,0.5,0.883333333333333,"Positive - Low intensity"
"30408.jpg","S074","AI-Generated",42,"Green",1366,768,0.616666666666667,0.666666666666667,0,0.2,24,0.845,0.69,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Waldmüller, Ferdinand","View in the Prater",0.952380952380952,1,0.2875,0.704545454545454,0.833333333333333,0,0.666666666666667,0.766666666666667,"Positive - Low intensity"
"30620.jpg","S074","Human Original",33,"Blue",1366,768,0.616666666666667,0.666666666666667,0.166666666666667,0.4,9,0.835,0.86,"Landscape","Postimpressionistic tendencies","Impressionist and Expressionist","Bernard, Émile","Molosmes-Yonne",0.793650793650794,0.847222222222222,0.2125,0.590909090909091,0.916666666666667,0,0.666666666666667,0.75,"Positive - Low intensity"
"30622.jpg","S074","AI-Generated",7,"Green",1366,768,0.55,0.666666666666667,0.166666666666667,0.2,19,0.295,0.705,"Landscape","Postimpressionistic tendencies","Impressionist and Expressionist","Gauguin, Paul","Apatarao",0.650793650793651,0.763888888888889,0.225,0.568181818181818,0.5,0,0.5,0.616666666666667,"Positive - Low intensity"
"31006.jpg","S074","Human Original",12,"Blue",1366,768,0.233333333333333,0.5,0,0,45,0.66,0.795,"Landscape","Realistic tendencies II. (20th century)","Romantic and Realism","O`Keeffe, Giorgia","Ends of Barns",0.73015873015873,0.861111111111111,0,0.170454545454545,0.0833333333333334,0,0.333333333333333,0.1,"Positive - Low intensity"
"40207.jpg","S074","Human Forgery",2,"Red",1366,768,0.6,0.166666666666667,0.666666666666667,0.2,20,0.975,0.98,"Still Life","Baroque and Rococo","Classical","Zurbarán de, Francisco","Agnus Dei",0.444444444444445,0.0277777777777778,0.7875,0.454545454545455,0.416666666666667,0,0,0.783333333333333,"Negative - High intensity"
"40215.jpg","S074","Human Original",28,"Blue",1366,768,0.3,0.333333333333333,0.166666666666667,0,48,0.81,0.745,"Still Life","Baroque and Rococo","Classical","Heda, Willem Claesz.","Still Life with Silver Goblets",0.365079365079365,0.388888888888889,0.375,0.681818181818182,0.75,0,0.333333333333333,0.683333333333333,"Negative - Low intensity"
"40224.jpg","S074","AI-Generated",1,"Green",1366,768,0.2,0.5,0.166666666666667,0,11,0.05,0.91,"Still Life","Baroque and Rococo","Classical","Snyders, Frans","Three Monkeys with Fruit",0.793650793650794,0.638888888888889,0.825,0.954545454545454,0.583333333333333,0,0.166666666666667,0.666666666666667,"Positive - High intensity"
"40229.jpg","S074","Human Original",31,"Blue",1366,768,0.283333333333333,0.333333333333333,0.166666666666667,0.2,17,0.88,0.86,"Still Life","Baroque and Rococo","Classical","Chardin, Jean Siméon","Dead Hare with Powder Flask and Game-bag",0,0.111111111111111,0.65,0.534090909090909,0.666666666666667,0,0,0.166666666666667,"Negative - High intensity"
"40303.jpg","S074","AI-Generated",46,"Green",1366,768,0.316666666666667,0.166666666666667,0.333333333333333,0.2,28,0.335,0.355,"Still Life","Idealistic tendencies","Romantic and Realism","Courbet, Jean Désiré Gustave","The Deer",0.26984126984127,0,0.8625,0.625,0.0833333333333334,0,0,0.666666666666667,"Negative - High intensity"
"40309.jpg","S074","AI-Generated",40,"Green",1366,768,0.316666666666667,0.166666666666667,0.166666666666667,0,32,0.69,0.835,"Still Life","Idealistic tendencies","Romantic and Realism","Goya de, Francisco José","Still Life with Golden Bream",0.333333333333333,0.291666666666667,0.35,0.443181818181818,0.583333333333333,0,0,0.133333333333333,"Negative - Low intensity"
"40716.jpg","S074","AI-Generated",16,"Green",1366,768,0.15,0.166666666666667,0,0,7,0.085,0.755,"Still Life","Expressionistic tendencies","Impressionist and Expressionist","Morandi, Giorgio","Still Life",0.317460317460317,0.652777777777778,0.05,0.125,0.5,0,0.166666666666667,0.133333333333333,"Positive - Low intensity"
"41004.jpg","S074","Human Forgery",14,"Red",1366,768,0.55,0.5,0,0,31,0.295,0.055,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Barraud, François","Tulips perroquets",0.380952380952381,0.375,0.2875,0.488636363636364,1,0,0,0.666666666666667,"Negative - Low intensity"
"41026.jpg","S074","Human Forgery",17,"Red",1366,768,0.566666666666667,0.333333333333333,0.166666666666667,0.2,40,0.895,0.915,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Richter, Gerhard","Küchenstuhl",0.571428571428571,0.402777777777778,0.3125,0.295454545454545,0.333333333333333,0,0.333333333333333,0.183333333333333,"Negative - Low intensity"
"50815.jpg","S074","Human Forgery",39,"Red",1366,768,0.533333333333333,0.5,0,0.2,44,0.855,0.71,"Abstract","Cubistic tendencies","Abstract and Avant-garde","Kupka, František","Untitled",0.492063492063492,0.819444444444444,0.75,0.420454545454545,0.583333333333333,0,0,0.543333333333333,"Positive - High intensity"
"50937.jpg","S074","AI-Generated",24,"Green",1366,768,0.0833333333333333,0.5,0,0,6,0.07,0.79,"Abstract","Constructivist tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square",0.396825396825397,0.486111111111111,0.1875,0.170454545454545,1,0,0.166666666666667,0.1,"Negative - Low intensity"
"51003.jpg","S074","Human Forgery",34,"Red",1366,768,0.0666666666666667,0.5,0,0,3,0.685,0.7,"Abstract","Realistic tendencies II. (20th century)","Abstract and Avant-garde","O`Keeffe, Georgia","Abstraction Blue",0.761904761904762,0.777777777777778,0.21875,0.35,0.278333333333333,0,0,0.0666666666666667,"Positive - Low intensity"
"51204.jpg","S074","Human Original",9,"Blue",1366,768,0.55,0.5,0,0.2,5,0.335,0.615,"Abstract","Informel tendencies","Abstract and Avant-garde","Götz, Karl Otto","Giverny VII",0.666666666666667,0.736111111111111,0.9125,0.704545454545454,0.833333333333333,0,0.166666666666667,0.633333333333333,"Positive - High intensity"
"51208.jpg","S074","Human Forgery",25,"Red",1366,768,0.616666666666667,0.666666666666667,0,0.2,1,0.91,0.09,"Abstract","Informel tendencies","Abstract and Avant-garde","Richter, Gerhard","Abstraktes Bild Courbet",0.428571428571429,0.708333333333333,0.8875,0.931818181818182,0.75,0,0.166666666666667,0.716666666666667,"Positive - High intensity"
"51322.jpg","S074","AI-Generated",19,"Green",1366,768,0.0333333333333334,0.5,0,0,21,0,0,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square, Decided",0.0793650793650794,0.430555555555556,0.225,0.0227272727272727,0.583333333333333,0,0,0.133333333333333,"Negative - Low intensity"
"51323.jpg","S074","AI-Generated",5,"Green",1366,768,0,0,0,0,34,0.045,0.955,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Newman, Barnett","Two Edges",0.555555555555555,0.777777777777778,0.175,0.136363636363636,0.166666666666666,0,0,0.05,"Positive - Low intensity"
"51326.jpg","S074","Human Original",15,"Blue",1366,768,0.0833333333333333,0.166666666666667,0,0,37,0.065,0.76,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Olitski, Jules","Lysander I",0.444444444444445,0.916666666666667,0.2375,0.113636363636364,0.833333333333333,0,0,0,"Positive - Low intensity"
"51328.jpg","S074","Human Original",30,"Blue",1366,768,0,0.166666666666667,0,0,41,0.055,0.185,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Rothko, Mark","Untitled",0.0952380952380953,0.5,0.1,0,0.833333333333333,0,0,0,"Negative - Low intensity"
"10130.jpg","S130","Human Original",38,"Green",1512,945,0.5,0.5,0.166666666666667,0,2,0.795,0.675,"Scene","Renaissance and Mannerism","Classical","School of Fontainbleau","Charon Crossing the Styx",0.53968253968254,0.680555555555555,0.7625,0.625,0.833333333333333,0,0.333333333333333,0.725,"Positive - High intensity"
"10224.jpg","S130","AI-Generated",12,"Red",1512,945,0.143333333333333,0.166666666666667,0,0.4,33,0.125,0.255,"Scene","Baroque and Rococo","Classical","Ribera de, Jusepe","Martyrdom of Saint Philip",0.349206349206349,0.0833333333333334,0.7,0.806818181818182,0.333333333333333,0,0.666666666666667,0.678333333333333,"Negative - High intensity"
"10226.jpg","S130","Human Forgery",20,"Blue",1512,945,0.805,0.833333333333333,0.833333333333333,0.6,43,0.285,0.21,"Scene","Baroque and Rococo","Classical","Velázquez, Diego","Apollo in the Forge of Vulcan",0.746031746031746,0.708333333333333,0.6125,0.784090909090909,0.5,0,0.333333333333333,0.195,"Positive - High intensity"
"10229.jpg","S130","Human Original",31,"Green",1512,945,0.58,0.5,0.666666666666667,0.4,47,0.195,0.305,"Scene","Baroque and Rococo","Classical","Zurbarán de, Francisco","Christ and the Virgin in the House at Nazareth",0.555555555555555,0.361111111111111,0.3375,0.761363636363636,0.333333333333333,0,0.666666666666667,0.733333333333333,"Negative - Low intensity"
"10514.jpg","S130","Human Original",14,"Green",1512,945,0.631666666666667,0.666666666666667,0.666666666666667,0.6,17,0.85,0.7,"Scene","Impressionistic tendencies","Impressionist and Expressionist","Slevogt, Max","The Dancer Marietta di Rigardo",0.968253968253968,0.861111111111111,0.7,0.761363636363636,0,0,0.833333333333333,0.825,"Positive - High intensity"
"10601.jpg","S130","Human Forgery",13,"Blue",1512,945,0.616666666666667,0.5,0.5,0.6,25,0.11,0.785,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Boccioni, Umberto","Riot in the Galleria (A Brawl)",0.73015873015873,0.611111111111111,0.9125,0.761363636363636,0.75,0,0.833333333333333,0.213333333333333,"Positive - High intensity"
"10609.jpg","S130","AI-Generated",16,"Red",1512,945,0.16,0.166666666666667,0.333333333333333,0.2,36,0.59,0.57,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Seurat, Georges-Pierre","Chorus in a Night Club (Le Chahut)",0.714285714285714,0.791666666666667,0.75,0.602272727272727,0.583333333333333,0,0.333333333333333,0.263333333333333,"Positive - High intensity"
"10624.jpg","S130","Human Original",35,"Green",1512,945,0.241666666666667,0.333333333333333,0.333333333333333,0.4,32,0.885,0.015,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,0,0.333333333333333,0.353333333333333,"Negative - Low intensity"
"10632.jpg","S130","Human Original",21,"Green",1512,945,0.695,0.666666666666667,0.666666666666667,0.4,37,0.26,0.46,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Sérusier, Paul","The Downpour",0.476190476190476,0.333333333333333,0.2875,0.397727272727273,0.0833333333333334,0,0.833333333333333,0.73,"Negative - Low intensity"
"10648.jpg","S130","AI-Generated",7,"Red",1512,945,0.183333333333333,0.333333333333333,0.333333333333333,0,9,0.045,0.02,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Rousseau, Henri","War",0.301587301587302,0.152777777777778,1,0.75,0.583333333333333,0,0.666666666666667,0.186666666666667,"Negative - High intensity"
