"Participant","Item","RT","Recognition","PerceivedArtificiality","AnswerCondition","AnswerBelief","Condition","Trial1","CueColor","ScreenWidth","ScreenHeight","Beauty","Valence","Meaning","Worth","Trial2","Reality","Authenticity","Category","Subcategory","Style","Artist","Title","Norms_Liking","Norms_Valence","Norms_Arousal","Norms_Complexity","Norms_Familiarity","ManipulationDistrust","SelfRelevance","Beauty2","Emotion","Type","Belief"
"S143","40207.jpg",11.762,"Yes",NA,"Human Original","Human Original","AI-Generated",28,"Red",1536,960,0.583333333333333,0.666666666666667,0.333333333333333,0.2,1,0.8,0.285,"Still Life","Baroque and Rococo","Classical","Zurbarán de, Francisco","Agnus Dei",0.444444444444445,0.0277777777777778,0.7875,0.454545454545455,0.416666666666667,0,0.666666666666667,0.628333333333333,"Negative - High intensity","Old","Human Forgery"
"S143","20501.jpg",770.269,"No",-0.3,"Not recognized","Not recognized","Human Forgery",31,"Green",1536,960,0.36,0.333333333333333,0.333333333333333,0.4,10,0.55,0.605,"Portrait","Impressionistic tendencies","Impressionist and Expressionist","Degas, Edgar","Duchess of Montejasi",0.206349206349206,0.305555555555556,0.2875,0.5,0.25,0,0.5,0.666666666666667,"Negative - Low intensity","Old","Human Original"
"S143","21022.jpg",8.087,"No",-0.5,"Not recognized","Not recognized","Human Forgery",33,"Green",1536,960,0.403333333333333,0.5,0.166666666666667,0.4,19,0.575,0.335,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Warhol, Andy","David Hockney",0.777777777777778,0.708333333333333,0.725,0.511363636363636,0.25,0,0.333333333333333,0.586666666666667,"Positive - High intensity","Old","Human Forgery"
"S143","11026.jpg",9.639,"Yes",NA,"AI-Generated","AI Original","Human Original",15,"Blue",1536,960,0.865,0.833333333333333,0.5,0.8,34,0.705,0.81,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Fischl, Eric","Barbecue",0.634920634920635,0.722222222222222,0.775,0.693181818181818,0.75,0,0.5,0.661666666666667,"Positive - High intensity","Old","Human Original"
"S143","40618.jpg",52.349,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","51003.jpg",6.346,"No",-0.3,"Not recognized","Not recognized","Human Forgery",44,"Green",1536,960,0.313333333333333,0.5,0.333333333333333,0.2,41,0.175,0.315,"Abstract","Realistic tendencies II. (20th century)","Abstract and Avant-garde","O`Keeffe, Georgia","Abstraction Blue",0.761904761904762,0.777777777777778,0.21875,0.35,0.278333333333333,0,0.333333333333333,0.395,"Positive - Low intensity","Old","AI Copy"
"S143","50928.jpg",15.534,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","20722.jpg",18.034,"No",0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","30622.jpg",24.912,"Yes",NA,"Human Original","AI Original","Human Original",12,"Blue",1536,960,0.553333333333333,0.666666666666667,0.166666666666667,0.4,45,0.395,0.13,"Landscape","Postimpressionistic tendencies","Impressionist and Expressionist","Gauguin, Paul","Apatarao",0.650793650793651,0.763888888888889,0.225,0.568181818181818,0.5,0,0.666666666666667,0.636666666666667,"Positive - Low intensity","Old","AI Copy"
"S143","51208.jpg",7.592,"No",0.2,"Not recognized","Not recognized","AI-Generated",13,"Red",1536,960,0.595,0.666666666666667,0.666666666666667,0.4,42,0.71,0.625,"Abstract","Informel tendencies","Abstract and Avant-garde","Richter, Gerhard","Abstraktes Bild Courbet",0.428571428571429,0.708333333333333,0.8875,0.931818181818182,0.75,0,0.5,0.64,"Positive - High intensity","Old","Human Original"
"S143","41026.jpg",8.224,"No",0.3,"Not recognized","Not recognized","AI-Generated",1,"Red",1536,960,0.163333333333333,0.333333333333333,0.166666666666667,0,13,0.185,0.24,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Richter, Gerhard","Küchenstuhl",0.571428571428571,0.402777777777778,0.3125,0.295454545454545,0.333333333333333,0,0.5,0.4,"Negative - Low intensity","Old","AI Copy"
"S143","20126.jpg",13.624,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","51322.jpg",9.618,"No",0.4,"Not recognized","Not recognized","Human Forgery",23,"Green",1536,960,0.375,0.5,0,0,3,0.225,0.185,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square, Decided",0.0793650793650794,0.430555555555556,0.225,0.0227272727272727,0.583333333333333,0,0.166666666666667,0.55,"Negative - Low intensity","Old","AI Copy"
"S143","50937.jpg",6.408,"No",-0.3,"Not recognized","Not recognized","Human Original",3,"Blue",1536,960,0.433333333333333,0.5,0.333333333333333,0.2,6,0.27,0.345,"Abstract","Constructivist tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square",0.396825396825397,0.486111111111111,0.1875,0.170454545454545,1,0,0,0.383333333333333,"Negative - Low intensity","Old","AI Copy"
"S143","20720.jpg",129.23,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","50815.jpg",301.195,"No",-0.2,"Not recognized","Not recognized","Human Original",9,"Blue",1536,960,0.728333333333333,0.833333333333333,0.333333333333333,0.8,24,0.775,0.875,"Abstract","Cubistic tendencies","Abstract and Avant-garde","Kupka, František","Untitled",0.492063492063492,0.819444444444444,0.75,0.420454545454545,0.583333333333333,0,0.5,0.683333333333333,"Positive - High intensity","Old","Human Original"
"S143","20608.jpg",10.799,"No",-0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","51204.jpg",5.562,"No",-0.2,"Not recognized","Not recognized","AI-Generated",39,"Red",1536,960,0.626666666666667,0.666666666666667,0.5,0.4,30,0.265,0.27,"Abstract","Informel tendencies","Abstract and Avant-garde","Götz, Karl Otto","Giverny VII",0.666666666666667,0.736111111111111,0.9125,0.704545454545454,0.833333333333333,0,0.5,0.66,"Positive - High intensity","Old","AI Copy"
"S143","50935.jpg",37.364,"No",0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","31006.jpg",9.145,"No",-0.5,"Not recognized","Not recognized","AI-Generated",18,"Red",1536,960,0.553333333333333,0.666666666666667,0.166666666666667,0.2,31,0.145,0.545,"Landscape","Realistic tendencies II. (20th century)","Romantic and Realism","O`Keeffe, Giorgia","Ends of Barns",0.73015873015873,0.861111111111111,0,0.170454545454545,0.0833333333333334,0,0.833333333333333,0.933333333333333,"Positive - Low intensity","Old","AI Original"
"S143","31017.jpg",94.387,"No",0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","11016.jpg",6.024,"No",0,"Not recognized","Not recognized","AI-Generated",27,"Red",1536,960,0.163333333333333,0.166666666666667,0.166666666666667,0,14,0.34,0.23,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Dix, Otto","The Seven Deadly Sins",0.19047619047619,0.0972222222222222,0.8625,0.840909090909091,0.583333333333333,0,0.5,0.366666666666667,"Negative - High intensity","Old","AI Copy"
"S143","40309.jpg",382.139,"No",-0.1,"Not recognized","Not recognized","AI-Generated",48,"Red",1536,960,0.558333333333333,0.5,0,0.2,33,0.37,0.215,"Still Life","Idealistic tendencies","Romantic and Realism","Goya de, Francisco José","Still Life with Golden Bream",0.333333333333333,0.291666666666667,0.35,0.443181818181818,0.583333333333333,0,0.333333333333333,0.575,"Negative - Low intensity","Old","AI Copy"
"S143","11107.jpg",7.681,"No",0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","11029.jpg",15.011,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","20714.jpg",90.465,"No",-0.3,"Not recognized","Not recognized","AI-Generated",37,"Red",1536,960,0.158333333333333,0.5,0.166666666666667,0,22,0.39,0.2,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Nolde, Emil","Frau mit roter Kapuze",0.619047619047619,0.125,0.8875,0.545454545454545,0,0,0.5,0.6,"Negative - High intensity","Old","AI Copy"
"S143","30625.jpg",5.696,"No",-0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","21025.jpg",88.299,"No",-0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10139.jpg",11.363,"No",0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10624.jpg",12.407,"No",-0.4,"Not recognized","Not recognized","AI-Generated",41,"Red",1536,960,0.548333333333333,0.5,0.333333333333333,0.2,46,0.605,0.615,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,0,0.5,0.395,"Negative - Low intensity","Old","Human Original"
"S143","51015.jpg",18.25,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","20203.jpg",7.543,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10621.jpg",8.497,"No",-0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10226.jpg",7.411,"No",0,"Not recognized","Not recognized","Human Forgery",25,"Green",1536,960,0.67,0.666666666666667,1,0.8,32,0.71,0.825,"Scene","Baroque and Rococo","Classical","Velázquez, Diego","Apollo in the Forge of Vulcan",0.746031746031746,0.708333333333333,0.6125,0.784090909090909,0.5,0,0.666666666666667,0.663333333333333,"Positive - High intensity","Old","Human Original"
"S143","10632.jpg",7.895,"No",-0.4,"Not recognized","Not recognized","Human Original",14,"Blue",1536,960,0.728333333333333,0.666666666666667,0.833333333333333,0.4,47,0.405,0.84,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Sérusier, Paul","The Downpour",0.476190476190476,0.333333333333333,0.2875,0.397727272727273,0.0833333333333334,0,0.5,0.671666666666667,"Negative - Low intensity","Old","AI Original"
"S143","11127.jpg",75.101,"No",-0.4,"Not recognized","Not recognized","Human Forgery",4,"Green",1536,960,0.615,0.666666666666667,0.333333333333333,0.6,43,0.18,0.17,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Der Tanz mit dem Tod",0.428571428571429,0.148055555555556,0.8375,0.909090909090909,0.333333333333333,0,0.333333333333333,0.411666666666667,"Negative - High intensity","Old","AI Copy"
"S143","41004.jpg",7.101,"Yes",NA,"AI-Generated","AI Original","Human Forgery",21,"Green",1536,960,0.638333333333333,0.666666666666667,0.166666666666667,0.2,5,0.695,0.845,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Barraud, François","Tulips perroquets",0.380952380952381,0.375,0.2875,0.488636363636364,1,0,0.5,0.7,"Negative - Low intensity","Old","Human Original"
"S143","10514.jpg",6.041,"No",0.2,"Not recognized","Not recognized","Human Forgery",20,"Green",1536,960,0.696666666666667,0.666666666666667,0.833333333333333,0.4,20,0.76,0.645,"Scene","Impressionistic tendencies","Impressionist and Expressionist","Slevogt, Max","The Dancer Marietta di Rigardo",0.968253968253968,0.861111111111111,0.7,0.761363636363636,0,0,0.5,0.698333333333333,"Positive - High intensity","Old","Human Original"
"S143","40229.jpg",7.465,"No",-0.4,"Not recognized","Not recognized","AI-Generated",45,"Red",1536,960,0.181666666666667,0,0.166666666666667,0,40,0.34,0.62,"Still Life","Baroque and Rococo","Classical","Chardin, Jean Siméon","Dead Hare with Powder Flask and Game-bag",0,0.111111111111111,0.65,0.534090909090909,0.666666666666667,0,0.5,0.64,"Negative - High intensity","Old","AI Original"
"S143","11020.jpg",10.434,"No",-0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10601.jpg",5.609,"No",0,"Not recognized","Not recognized","Human Forgery",7,"Green",1536,960,0.561666666666667,0.5,0,0,23,0.58,0.66,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Boccioni, Umberto","Riot in the Galleria (A Brawl)",0.73015873015873,0.611111111111111,0.9125,0.761363636363636,0.75,0,0.5,0.64,"Positive - High intensity","Old","Human Original"
"S143","30219.jpg",10.402,"Yes",NA,"AI-Generated","Human Forgery","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","20132.jpg",49.863,"No",-0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10319.jpg",6.414,"No",-0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10605.jpg",10.825,"No",0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","50908.jpg",42.674,"No",0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","40224.jpg",11.483,"No",0.2,"Not recognized","Not recognized","Human Original",35,"Blue",1536,960,0.641666666666667,0.666666666666667,0.666666666666667,0.6,35,0.53,0.24,"Still Life","Baroque and Rococo","Classical","Snyders, Frans","Three Monkeys with Fruit",0.793650793650794,0.638888888888889,0.825,0.954545454545454,0.583333333333333,0,0.666666666666667,0.793333333333333,"Positive - High intensity","Old","Human Forgery"
"S143","30403.jpg",115.086,"Yes",NA,"Human Original","Human Original","Human Original",32,"Blue",1536,960,0.94,1,0.833333333333333,0.6,36,0.82,0.625,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Gauermann, Friedrich","Der hohe Steinberg bei Berchtesgaden",0.984126984126984,0.972222222222222,0.2875,0.670454545454545,0.75,0,0.5,0.725,"Positive - Low intensity","Old","Human Original"
"S143","40306.jpg",9.394,"No",0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","51217.jpg",10.587,"No",0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","30201.jpg",6.882,"No",0.2,"Not recognized","Not recognized","AI-Generated",19,"Red",1536,960,0.763333333333333,0.833333333333333,0.833333333333333,0.6,48,0.9,0.955,"Landscape","Baroque and Rococo","Classical","Carracci, Annibale","River Landscape",1,0.875,0.225,0.784090909090909,0.916666666666667,0,0.666666666666667,0.781666666666667,"Positive - Low intensity","Old","Human Original"
"S143","30415.jpg",4.96,"No",-0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10210.jpg",5.473,"No",-0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","10203.jpg",111.452,"No",-0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","30407.jpg",7.985,"No",0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","11027.jpg",9.169,"No",0,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","11126.jpg",6.792,"No",0.2,"Not recognized","Not recognized","Human Original",46,"Blue",1536,960,0.69,0.666666666666667,0.833333333333333,0.4,28,0.355,0.12,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Triumph des Einhorns",0.365079365079365,0.152777777777778,1,1,0.25,0,0.333333333333333,0.306666666666667,"Negative - High intensity","Old","AI Copy"
"S143","11014.jpg",9.081,"No",-0.3,"Not recognized","Not recognized","Human Original",8,"Blue",1536,960,0.33,0.333333333333333,0.833333333333333,0.4,2,0.55,0.64,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Beckmann, Max","The Night",0.174603174603175,0.0555555555555556,0.8625,0.977272727272727,0.75,0,0.5,0.301666666666667,"Negative - High intensity","Old","Human Original"
"S143","40303.jpg",9.336,"No",-0.2,"Not recognized","Not recognized","Human Forgery",6,"Green",1536,960,0.266666666666667,0,0.5,0.4,38,0.18,0.16,"Still Life","Idealistic tendencies","Romantic and Realism","Courbet, Jean Désiré Gustave","The Deer",0.26984126984127,0,0.8625,0.625,0.0833333333333334,0,0.833333333333333,0.731666666666667,"Negative - High intensity","Old","AI Copy"
"S143","51330.jpg",7.303,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","40716.jpg",14.051,"No",-0.3,"Not recognized","Not recognized","AI-Generated",43,"Red",1536,960,0.406666666666667,0.5,0.333333333333333,0,29,0.595,0.665,"Still Life","Expressionistic tendencies","Impressionist and Expressionist","Morandi, Giorgio","Still Life",0.317460317460317,0.652777777777778,0.05,0.125,0.5,0,0.333333333333333,0.313333333333333,"Positive - Low intensity","Old","Human Original"
"S143","30215.jpg",7.68,"No",-0.2,"Not recognized","Not recognized","Human Original",16,"Blue",1536,960,0.983333333333333,1,0.333333333333333,0.8,18,0.845,0.795,"Landscape","Baroque and Rococo","Classical","Koninck de, Philips","A Panoramic Landscape with a County Estate",0.73015873015873,0.680555555555555,0.1375,0.681818181818182,0.583333333333333,0,0.833333333333333,0.718333333333333,"Positive - Low intensity","Old","Human Original"
"S143","30217.jpg",7.528,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","30408.jpg",6.514,"No",0.2,"Not recognized","Not recognized","Human Forgery",42,"Green",1536,960,0.846666666666667,0.833333333333333,0.5,0.8,37,0.86,0.675,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Waldmüller, Ferdinand","View in the Prater",0.952380952380952,1,0.2875,0.704545454545454,0.833333333333333,0,0.333333333333333,0.738333333333333,"Positive - Low intensity","Old","Human Original"
"S143","31010.jpg",7.583,"No",0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","51103.jpg",6.049,"No",0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S143","51328.jpg",9.64,"No",-0.3,"Not recognized","Not recognized","AI-Generated",29,"Red",1536,960,0.445,0.5,0,0,16,0.34,0.665,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Rothko, Mark","Untitled",0.0952380952380953,0.5,0.1,0,0.833333333333333,0,0.5,0.238333333333333,"Negative - Low intensity","Old","AI Original"
"S143","50927.jpg",8.689,"No",-0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S277","20210.jpg",41.309,"Yes",NA,"Human Forgery","Human Original","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S277","50927.jpg",35.584,"No",-0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S277","10514.jpg",24.489,"Yes",NA,"Human Forgery","Human Original","AI-Generated",10,"Green",1280,720,0.433333333333333,0.333333333333333,0.333333333333333,0,33,0.605,0.61,"Scene","Impressionistic tendencies","Impressionist and Expressionist","Slevogt, Max","The Dancer Marietta di Rigardo",0.968253968253968,0.861111111111111,0.7,0.761363636363636,0,0,0.166666666666667,0.35,"Positive - High intensity","Old","Human Original"
