"Participant","MAD","Median","Parameter","Outcome"
"S044",0.0526613114066277,0.0131669158901664,"ForgOri_mu","Beauty"
"S044",0.0884835112489181,-0.180282977643353,"AIOri_mu","Beauty"
"S044",0.0820896886219497,-0.194726065721725,"AIForg_mu","Beauty"
"S045",0.0518279470169604,-0.145193618214371,"ForgOri_mu","Beauty"
"S045",0.0838452809705653,-0.114119473485357,"AIOri_mu","Beauty"
"S045",0.0613711395376639,0.0324005429163413,"AIForg_mu","Beauty"
"S046",0.0482213199713569,-0.177471128447279,"ForgOri_mu","Beauty"
"S046",0.0702981315054963,-0.112943860414249,"AIOri_mu","Beauty"
"S046",0.072063916212572,0.0499349745767043,"AIForg_mu","Beauty"
"S047",0.0660171760468408,-0.146331964620667,"ForgOri_mu","Beauty"
"S047",0.0650763578415731,-0.374566726796449,"AIOri_mu","Beauty"
"S047",0.0703886426048487,-0.213589700739913,"AIForg_mu","Beauty"
"S048",0.0422670595927189,-0.032913638757135,"ForgOri_mu","Beauty"
"S048",0.0876432263807709,-0.0227578141358789,"AIOri_mu","Beauty"
"S048",0.0975859514321531,0.0223928094823066,"AIForg_mu","Beauty"
"S050",0.0466066279371836,-0.1243183618963,"ForgOri_mu","Beauty"
"S050",0.0849684725317998,-0.226753006911973,"AIOri_mu","Beauty"
"S050",0.0835892425264967,-0.0881610373521185,"AIForg_mu","Beauty"
"S051",0.0453410846951594,0.0125682920367736,"ForgOri_mu","Beauty"
"S051",0.100770617642526,-0.203895775809083,"AIOri_mu","Beauty"
"S051",0.084311922010733,-0.202774940699778,"AIForg_mu","Beauty"
"S052",0.039994959310143,-0.0406163486374861,"ForgOri_mu","Beauty"
"S052",0.0752895304426571,-0.214691536273077,"AIOri_mu","Beauty"
"S052",0.0731796387457171,-0.159548647013752,"AIForg_mu","Beauty"
"S055",0.0548608042165035,-0.0598253858311726,"ForgOri_mu","Beauty"
"S055",0.0738986034550583,-0.181014149083147,"AIOri_mu","Beauty"
"S055",0.072531622467034,-0.123823704098891,"AIForg_mu","Beauty"
"S001",0.0440914009997688,0.400129498087013,"Baseline_confright","Beauty"
"S002",0.034409619413388,0.404627819747529,"Baseline_confright","Beauty"
"S003",0.0344994686980609,0.386652357422995,"Baseline_confright","Beauty"
"S004",0.0368944708461755,0.414587613827574,"Baseline_confright","Beauty"
"S005",0.0287771640843207,0.434735337198885,"Baseline_confright","Beauty"
"S006",0.0329268128183763,0.282971515841018,"Baseline_confright","Beauty"
"S007",0.0392632730858824,0.455680283375861,"Baseline_confright","Beauty"
"S008",0.0539366577559263,0.45263039039096,"Baseline_confright","Beauty"
"S009",0.0401870277837122,0.395956129857746,"Baseline_confright","Beauty"
"S010",0.0354040580943984,0.345974071882817,"Baseline_confright","Beauty"
"S011",0.0397949992870305,0.432530756809852,"Baseline_confright","Beauty"
"S012",0.0480748086542226,0.399857447737715,"Baseline_confright","Beauty"
"S013",0.147241743852227,0.343321312148375,"Baseline_confright","Beauty"
"S014",0.0164602648542744,0.186405332583038,"Baseline_confright","Beauty"
"S015",0.0307082758466241,0.291989201724129,"Baseline_confright","Beauty"
"S016",0.0382419168872663,0.582120459596098,"Baseline_confright","Beauty"
"S017",0.0280836095425548,0.307529513447045,"Baseline_confright","Beauty"
"S018",0.0392016285373658,0.418057892105637,"Baseline_confright","Beauty"
"S019",0.039604968845628,0.436584020998583,"Baseline_confright","Beauty"
"S020",0.0334576461055163,0.510575571846038,"Baseline_confright","Beauty"
"S021",0.0246014995535736,0.385373034320622,"Baseline_confright","Beauty"
"S022",0.0340859045335556,0.527765184772707,"Baseline_confright","Beauty"
"S023",0.0228769914238676,0.220944423868971,"Baseline_confright","Beauty"
"S024",0.0684851971602227,0.485246137537469,"Baseline_confright","Beauty"
"S025",0.0286257093201192,0.628771829763288,"Baseline_confright","Beauty"
"S026",0.0285522996146481,0.327759572242554,"Baseline_confright","Beauty"
"S027",0.0336002726063927,0.432988443827955,"Baseline_confright","Beauty"
"S028",0.0205996440395084,0.206676947736942,"Baseline_confright","Beauty"
"S029",0.0212952575988558,0.27946161758018,"Baseline_confright","Beauty"
"S030",0.0241112498998195,0.285918031820587,"Baseline_confright","Beauty"
"S031",0.0614931105312913,0.586949381749001,"Baseline_confright","Beauty"
"S032",0.0307224217750389,0.331344232627696,"Baseline_confright","Beauty"
"S033",0.0448894877633851,0.301482873174439,"Baseline_confright","Beauty"
"S035",0.0447694837161535,0.180056447290411,"Baseline_confright","Beauty"
"S036",0.0369651602725444,0.477597529423339,"Baseline_confright","Beauty"
"S038",0.0382295836948355,0.327634867044584,"Baseline_confright","Beauty"
"S039",0.0236675074850641,0.343972880202584,"Baseline_confright","Beauty"
"S040",0.0184680295509739,0.150170568675115,"Baseline_confright","Beauty"
"S041",0.0332953130224459,0.278158084779073,"Baseline_confright","Beauty"
"S042",0.0426123763115496,0.618798282988599,"Baseline_confright","Beauty"
"S043",0.0363409903021228,0.278235377047574,"Baseline_confright","Beauty"
"S044",0.0388781769459883,0.321624260132586,"Baseline_confright","Beauty"
"S045",0.0311371460145572,0.322221819473629,"Baseline_confright","Beauty"
"S046",0.0420791783921988,0.538726429584128,"Baseline_confright","Beauty"
"S047",0.033578013704481,0.334135066088411,"Baseline_confright","Beauty"
"S048",0.0253600290286302,0.256076442639087,"Baseline_confright","Beauty"
"S050",0.0222597975659368,0.13470440944589,"Baseline_confright","Beauty"
"S051",0.0352469790616751,0.296959282479549,"Baseline_confright","Beauty"
"S052",0.0355129726283585,0.332642955197974,"Baseline_confright","Beauty"
"S055",0.0268215776675173,0.26607456624146,"Baseline_confright","Beauty"
"S001",0.023397931115448,-0.0360269973628359,"ForgOri_confright","Beauty"
"S001",0.0330681000087497,-0.071788799462106,"AIOri_confright","Beauty"
"S001",0.0268282436770566,-0.032996683369831,"AIForg_confright","Beauty"
"S002",0.0305900371184352,0.00126930264876124,"ForgOri_confright","Beauty"
"S002",0.0290917890733072,-0.0542490574439224,"AIOri_confright","Beauty"
"S002",0.0305796182800489,-0.0544380272460176,"AIForg_confright","Beauty"
"S003",0.0220244191574311,-0.0393190525118794,"ForgOri_confright","Beauty"
"S003",0.0291152958823237,-0.0707929136046821,"AIOri_confright","Beauty"
"S003",0.0254899256419492,-0.0325104341161258,"AIForg_confright","Beauty"
"S004",0.0192188425569075,-0.0772509834068496,"ForgOri_confright","Beauty"
"S004",0.0252345037210122,-0.0926561465903855,"AIOri_confright","Beauty"
"S004",0.0257695633038071,-0.0132140665577711,"AIForg_confright","Beauty"
"S005",0.0248791979847761,-0.0536805695200661,"ForgOri_confright","Beauty"
"S005",0.0233707471293292,-0.0386612783161517,"AIOri_confright","Beauty"
"S005",0.0280534819463017,0.0185557168578444,"AIForg_confright","Beauty"
"S006",0.0189937901861983,-0.038587323156079,"ForgOri_confright","Beauty"
"S006",0.0205278770636205,-0.0627735432821864,"AIOri_confright","Beauty"
"S006",0.0287727055931741,-0.0242601553542964,"AIForg_confright","Beauty"
"S007",0.0279077901809028,-0.0750038707638327,"ForgOri_confright","Beauty"
"S007",0.0373413311027285,-0.0620408893716259,"AIOri_confright","Beauty"
"S007",0.0319933728415017,0.0133790074097531,"AIForg_confright","Beauty"
"S008",0.0413714428880167,-0.0617776066234481,"ForgOri_confright","Beauty"
"S008",0.0468326338007383,-0.0655932927238381,"AIOri_confright","Beauty"
"S008",0.0275716587844553,-0.00122419340684435,"AIForg_confright","Beauty"
"S009",0.0251883178897997,-0.050446144702743,"ForgOri_confright","Beauty"
"S009",0.0315765670917191,-0.0735358305573464,"AIOri_confright","Beauty"
"S009",0.0328576992039187,-0.0132943843492797,"AIForg_confright","Beauty"
"S010",0.0224223393154362,-0.00187157909587757,"ForgOri_confright","Beauty"
"S010",0.0258279470483833,-0.0888253205088691,"AIOri_confright","Beauty"
"S010",0.02387911900661,-0.0859322868430608,"AIForg_confright","Beauty"
"S011",0.0288797264729355,-0.0461393003621809,"ForgOri_confright","Beauty"
"S011",0.0244662710557423,-0.0266400000337696,"AIOri_confright","Beauty"
"S011",0.0323971060009889,0.0117145884049138,"AIForg_confright","Beauty"
"S012",0.0228646729534356,-0.0563862056361861,"ForgOri_confright","Beauty"
"S012",0.0303916914191481,-0.0875639753466306,"AIOri_confright","Beauty"
"S012",0.0244955404450523,-0.0257521349220736,"AIForg_confright","Beauty"
"S013",0.0216667257357606,-0.0551448351382313,"ForgOri_confright","Beauty"
"S013",0.0315070675672182,-0.107762433830975,"AIOri_confright","Beauty"
"S013",0.0359173665390331,-0.0479954931703582,"AIForg_confright","Beauty"
"S014",0.0138940142875884,-0.0231867346617605,"ForgOri_confright","Beauty"
"S014",0.0142441649754401,-0.0510506859759463,"AIOri_confright","Beauty"
"S014",0.0180712695470541,-0.0267152220159055,"AIForg_confright","Beauty"
"S015",0.0260690825477288,-0.0176739683231584,"ForgOri_confright","Beauty"
"S015",0.0206662070188592,-0.0455334209961748,"AIOri_confright","Beauty"
"S015",0.0251051064005495,-0.0252294511330994,"AIForg_confright","Beauty"
"S016",0.0247661674328931,-0.00334018799832209,"ForgOri_confright","Beauty"
"S016",0.0293344200978268,-0.063607398173868,"AIOri_confright","Beauty"
"S016",0.0267201343738799,-0.0613301412613865,"AIForg_confright","Beauty"
"S017",0.0199453027634423,-0.027874730439171,"ForgOri_confright","Beauty"
"S017",0.0213900249053854,-0.0735010388867185,"AIOri_confright","Beauty"
"S017",0.0251389706031174,-0.0481984958516293,"AIForg_confright","Beauty"
"S018",0.0210079389551421,-0.0112802493221181,"ForgOri_confright","Beauty"
"S018",0.028057921871444,-0.078330915317561,"AIOri_confright","Beauty"
"S018",0.0328486289492642,-0.0692692667279103,"AIForg_confright","Beauty"
"S019",0.0222876084779387,-0.0534981911381818,"ForgOri_confright","Beauty"
"S019",0.0252532452814997,-0.0907574662238488,"AIOri_confright","Beauty"
"S019",0.0323894874131761,-0.0372393191742928,"AIForg_confright","Beauty"
"S020",0.025948328421467,-0.0388791120845045,"ForgOri_confright","Beauty"
"S020",0.0357892238763622,-0.0896210783326178,"AIOri_confright","Beauty"
"S020",0.0348969713137931,-0.0522902688031281,"AIForg_confright","Beauty"
"S021",0.0271381404651479,-0.037953304276098,"ForgOri_confright","Beauty"
"S021",0.0200123765383549,-0.0628219515605049,"AIOri_confright","Beauty"
"S021",0.0302330165600883,-0.0238480952628318,"AIForg_confright","Beauty"
"S022",0.0247979933594437,-0.0760004506589055,"ForgOri_confright","Beauty"
"S022",0.0329135884064794,-0.0730637427224207,"AIOri_confright","Beauty"
"S022",0.038833506585314,-0.00379455546809385,"AIForg_confright","Beauty"
"S023",0.0206740778757393,-0.0296676998197778,"ForgOri_confright","Beauty"
"S023",0.0233787848818362,0.000849480350002874,"AIOri_confright","Beauty"
"S023",0.0222149264291288,0.0311660386482801,"AIForg_confright","Beauty"
"S024",0.0435575031292012,-0.0450338859881011,"ForgOri_confright","Beauty"
"S024",0.0399489377125699,-0.0465631389079917,"AIOri_confright","Beauty"
"S024",0.0254273381678597,0.00357822531454949,"AIForg_confright","Beauty"
"S025",0.0228371815253347,-0.0544239599706716,"ForgOri_confright","Beauty"
"S025",0.0281679212761969,-0.124589436166522,"AIOri_confright","Beauty"
"S025",0.0277070872926429,-0.0659110899042695,"AIForg_confright","Beauty"
"S026",0.0213566779403244,-0.0365979201506101,"ForgOri_confright","Beauty"
"S026",0.021967678241611,-0.0771359698765381,"AIOri_confright","Beauty"
"S026",0.0244471319518968,-0.0446140115809441,"AIForg_confright","Beauty"
"S027",0.0227718456406948,-0.0152481744057968,"ForgOri_confright","Beauty"
"S027",0.0288029281225905,-0.0676346097768697,"AIOri_confright","Beauty"
"S027",0.0232007931073807,-0.0523323596033826,"AIForg_confright","Beauty"
"S028",0.0151653632353938,-0.0180553107487214,"ForgOri_confright","Beauty"
"S028",0.0167341321889769,-0.052302084219902,"AIOri_confright","Beauty"
"S028",0.0187413752552975,-0.0357867593277035,"AIForg_confright","Beauty"
"S029",0.0193251052735011,-0.020123403641823,"ForgOri_confright","Beauty"
"S029",0.028012928421876,-0.0269564237396354,"AIOri_confright","Beauty"
"S029",0.0267468556175541,-0.00274189443647588,"AIForg_confright","Beauty"
"S030",0.0204549965273781,-0.0645993009019318,"ForgOri_confright","Beauty"
"S030",0.0201485634083286,-0.0440858277129272,"AIOri_confright","Beauty"
"S030",0.0216511556353951,0.0170508024821208,"AIForg_confright","Beauty"
"S031",0.0263961167914057,-0.0228516613655091,"ForgOri_confright","Beauty"
"S031",0.0317773947364265,-0.10040787257304,"AIOri_confright","Beauty"
"S031",0.0325483220781693,-0.0718467243726774,"AIForg_confright","Beauty"
"S032",0.0245902340674742,-0.0387009692385752,"ForgOri_confright","Beauty"
"S032",0.0252731899262218,-0.061530130456236,"AIOri_confright","Beauty"
"S032",0.0217852084370948,-0.0250980936696417,"AIForg_confright","Beauty"
"S033",0.0189525470259272,-0.0423160692121098,"ForgOri_confright","Beauty"
"S033",0.0190597004110902,-0.0324430466656883,"AIOri_confright","Beauty"
"S033",0.0236860978371741,0.00348651561610384,"AIForg_confright","Beauty"
"S035",0.0192569397145471,-0.0317185740413055,"ForgOri_confright","Beauty"
"S035",0.0157394422262085,-0.0260558064377191,"AIOri_confright","Beauty"
"S035",0.016007126088143,0.00631061869730445,"AIForg_confright","Beauty"
"S036",0.0317735902578518,-0.0517382116531628,"ForgOri_confright","Beauty"
"S036",0.0424368242064863,-0.0445036802927194,"AIOri_confright","Beauty"
"S036",0.0357681341922716,-0.00115983832994876,"AIForg_confright","Beauty"
"S038",0.0257393638393224,-0.0524010016110009,"ForgOri_confright","Beauty"
"S038",0.0229908308301767,-0.0901202337286782,"AIOri_confright","Beauty"
"S038",0.0268204112283315,-0.0387955770483353,"AIForg_confright","Beauty"
"S039",0.0243859704059473,-0.0356323211607721,"ForgOri_confright","Beauty"
"S039",0.023566128756417,-0.0674396626908231,"AIOri_confright","Beauty"
"S039",0.0216198270233335,-0.0369257104965726,"AIForg_confright","Beauty"
"S040",0.0107240932954595,-0.0222046333621086,"ForgOri_confright","Beauty"
"S040",0.013433214438373,-0.0331124137261464,"AIOri_confright","Beauty"
"S040",0.0129056712405971,-0.0111390939983842,"AIForg_confright","Beauty"
"S041",0.0219805772669596,-0.0292357539384223,"ForgOri_confright","Beauty"
"S041",0.0299033744902654,-0.0563173074862522,"AIOri_confright","Beauty"
"S041",0.0200400247896792,-0.0251131720021036,"AIForg_confright","Beauty"
"S042",0.0329871881297015,-0.04970524116763,"ForgOri_confright","Beauty"
"S042",0.0305965190864138,-0.0724336931803824,"AIOri_confright","Beauty"
"S042",0.0301155653157368,-0.0189927740027343,"AIForg_confright","Beauty"
"S043",0.0324680707932056,-0.0596480240408955,"ForgOri_confright","Beauty"
"S043",0.0294954980299282,-0.0512637638029591,"AIOri_confright","Beauty"
"S043",0.0268842249662289,0.00750113697089558,"AIForg_confright","Beauty"
"S044",0.0268828725783269,-0.0232137455125007,"ForgOri_confright","Beauty"
"S044",0.0233140608747384,-0.0837417370792896,"AIOri_confright","Beauty"
"S044",0.0272012003813274,-0.0589873968934036,"AIForg_confright","Beauty"
"S045",0.0264434768411048,-0.0586208375846142,"ForgOri_confright","Beauty"
"S045",0.0275250568050462,-0.0542647927093227,"AIOri_confright","Beauty"
"S045",0.0275569618834642,0.00506960604260925,"AIForg_confright","Beauty"
"S046",0.0274786199078839,-0.111679776317738,"ForgOri_confright","Beauty"
"S046",0.0307399596005594,-0.073404651522038,"AIOri_confright","Beauty"
"S046",0.0368335102083825,0.0339122287437862,"AIForg_confright","Beauty"
"S047",0.0207502692693061,-0.0608020685065412,"ForgOri_confright","Beauty"
"S047",0.0255868197728492,-0.0942786232497148,"AIOri_confright","Beauty"
"S047",0.024097437392466,-0.0379786630565855,"AIForg_confright","Beauty"
"S048",0.0163795365911795,-0.0322074495069669,"ForgOri_confright","Beauty"
"S048",0.0224773278935859,-0.042463368339652,"AIOri_confright","Beauty"
"S048",0.0211878121203054,-0.00997102187195435,"AIForg_confright","Beauty"
"S050",0.013480907902164,-0.0322313116463163,"ForgOri_confright","Beauty"
"S050",0.0152401333664841,-0.0344920871716074,"AIOri_confright","Beauty"
"S050",0.0133302730255793,-0.00324545323066467,"AIForg_confright","Beauty"
"S051",0.0217918877026488,0.0266494988489753,"ForgOri_confright","Beauty"
"S051",0.0236387421373284,-0.0215922349226963,"AIOri_confright","Beauty"
"S051",0.0268258985669352,-0.0497435569601467,"AIForg_confright","Beauty"
"S052",0.0175311890171746,-0.0277797613541078,"ForgOri_confright","Beauty"
"S052",0.0278504202302489,-0.068596367932239,"AIOri_confright","Beauty"
"S052",0.0320868865951891,-0.0411186509356305,"AIForg_confright","Beauty"
"S055",0.018239567576092,-0.018713172832834,"ForgOri_confright","Beauty"
"S055",0.0242047869872486,-0.0257412911047724,"AIOri_confright","Beauty"
"S055",0.0201955441031898,-0.0068779157411273,"AIForg_confright","Beauty"
"S001",0.0399825042595742,0.287243076355931,"Baseline_confleft","Beauty"
"S002",0.0338444617619752,0.253397611823147,"Baseline_confleft","Beauty"
"S003",0.0509747863972,0.355024787585152,"Baseline_confleft","Beauty"
"S004",0.0481856181756435,0.379243844883416,"Baseline_confleft","Beauty"
"S005",0.0558804620572343,0.475517971761624,"Baseline_confleft","Beauty"
"S006",0.0364018169636203,0.168070940934126,"Baseline_confleft","Beauty"
"S007",0.0665332592026356,0.368514864618012,"Baseline_confleft","Beauty"
"S008",0.0608524910473832,0.554251071922424,"Baseline_confleft","Beauty"
"S009",0.0519082836810887,0.481188797851874,"Baseline_confleft","Beauty"
"S010",0.0455930602742187,0.364207231085574,"Baseline_confleft","Beauty"
"S011",0.0757647556584827,0.52487839314754,"Baseline_confleft","Beauty"
"S012",0.0464992461396432,0.435181989205536,"Baseline_confleft","Beauty"
"S013",0.120905684130574,0.356753031536084,"Baseline_confleft","Beauty"
"S014",0.0691971194732814,0.169690313208329,"Baseline_confleft","Beauty"
"S015",0.0447670361179936,0.268913267147461,"Baseline_confleft","Beauty"
"S016",0.0563203781773484,0.358159971746832,"Baseline_confleft","Beauty"
"S017",0.0514061196347702,0.352177271859898,"Baseline_confleft","Beauty"
"S018",0.0286305131185291,0.252100983274747,"Baseline_confleft","Beauty"
"S019",0.032958517838523,0.210471343179231,"Baseline_confleft","Beauty"
"S020",0.0976759361284154,0.367581874804769,"Baseline_confleft","Beauty"
"S021",0.0239352700041644,0.174400598967311,"Baseline_confleft","Beauty"
"S022",0.0465300279927754,0.273251642276256,"Baseline_confleft","Beauty"
"S023",0.0434051451191071,0.256471426582481,"Baseline_confleft","Beauty"
"S024",0.071956194390452,0.432697781154765,"Baseline_confleft","Beauty"
"S025",0.0587634037101467,0.335714908839946,"Baseline_confleft","Beauty"
"S026",0.046229087744602,0.304517598287518,"Baseline_confleft","Beauty"
"S027",0.0820926848731312,0.405277011401447,"Baseline_confleft","Beauty"
"S028",0.0225678251431464,0.204315750694927,"Baseline_confleft","Beauty"
"S029",0.0224533245329467,0.164841556611172,"Baseline_confleft","Beauty"
"S030",0.0429758617510306,0.269674932552127,"Baseline_confleft","Beauty"
"S031",0.088606526021961,0.599894941494553,"Baseline_confleft","Beauty"
"S032",0.0349443833057452,0.330769626504803,"Baseline_confleft","Beauty"
"S033",0.0372493156569934,0.304049337620912,"Baseline_confleft","Beauty"
"S035",0.0275888961637474,0.35814592974349,"Baseline_confleft","Beauty"
"S036",0.0593764079468551,0.540142586370358,"Baseline_confleft","Beauty"
"S038",0.0471171602066084,0.37253804499907,"Baseline_confleft","Beauty"
"S039",0.0488529128740646,0.439438128795152,"Baseline_confleft","Beauty"
"S040",0.0389229412027901,0.299509706720403,"Baseline_confleft","Beauty"
"S041",0.0401312191954448,0.275650113395698,"Baseline_confleft","Beauty"
"S042",0.0432872686561502,0.319173377412833,"Baseline_confleft","Beauty"
"S043",0.0389559995717417,0.353494936283229,"Baseline_confleft","Beauty"
"S044",0.0423236014705239,0.659044760088465,"Baseline_confleft","Beauty"
"S045",0.0427115043347802,0.415327408330649,"Baseline_confleft","Beauty"
"S046",0.0451856351714066,0.563987257004605,"Baseline_confleft","Beauty"
